transaction_id,suspect_id,date,amount,category,recipient
7021,146,15/10/2024 04:03,246.01,Dining,Hunter Group
3564,54,06/11/2024 23:37,245.98,Dining,Kelly Inc
18903,471,21/10/2024 00:01,245.97,Dining,Lee Group
9291,206,13/10/2024 16:16,245.97,Services,Morris and Sons
6500,132,14/11/2024 09:39,245.97,Transport,Parker-Davies
13240,314,13/11/2024 12:04,245.94,Groceries,Hughes Inc
19593,489,13/10/2024 13:11,245.94,Services,Ali-Perry
5152,95,29/09/2024 13:11,245.94,Utilities,"Ward, Cook and Cunningham"
5769,112,13/10/2024 19:34,245.93,Retail,Bishop-Marshall
8092,174,07/10/2024 06:32,245.93,Services,Brooks LLC
17142,420,07/10/2024 02:17,245.93,Services,Power-Lee
17575,432,29/09/2024 20:59,245.91,Transport,Green Ltd
9154,202,22/09/2024 02:20,245.9,Retail,Alexander and Sons
5558,108,04/11/2024 21:47,245.9,Services,"Nicholls, Johnson and Kirby"
13846,331,14/11/2024 02:44,245.9,Services,"Begum, Davies and O'Brien"
10161,229,19/09/2024 19:49,245.86,Dining,Day PLC
4560,80,04/11/2024 09:05,245.86,Groceries,Woodward PLC
6243,126,11/10/2024 06:27,245.86,Groceries,Bennett-Roberts
18848,469,13/11/2024 05:37,245.86,Utilities,Stewart-Clarke
9118,201,24/10/2024 17:14,245.83,Services,"Ryan, Morris and Phillips"
12744,301,10/10/2024 00:05,245.83,Utilities,"Cook, Thomas and Savage"
17285,424,28/10/2024 16:40,245.82,Groceries,Roberts PLC
3270,47,20/09/2024 05:46,245.82,Services,"Andrews, Stephens and Richardson"
4645,82,12/10/2024 01:20,245.82,Transport,Glover-Wilson
7898,168,11/11/2024 07:43,245.8,Services,"Griffiths, Robinson and Young"
13460,320,14/11/2024 22:38,245.79,Groceries,"Oliver, Alexander and Chapman"
13917,333,07/10/2024 23:10,245.78,Services,"Hughes, Richardson and Begum"
14432,345,05/11/2024 17:22,245.74,Transport,"Jones, Carter and Russell"
5454,105,15/11/2024 15:34,245.72,Dining,"Smith, Anderson and Parkinson"
14570,349,27/09/2024 02:43,245.69,Services,"Marshall, Roberts and Burgess"
11581,267,24/10/2024 00:09,245.64,Transport,Walker-Davies
8507,185,07/10/2024 21:55,245.63,Retail,Lyons and Sons
19498,487,18/10/2024 11:27,245.63,Transport,Singh and Sons
11553,266,14/11/2024 18:42,245.6,Retail,Lawrence-Foster
6340,128,22/09/2024 18:54,245.59,Groceries,James Inc
7782,165,18/10/2024 14:07,245.59,Retail,Simpson-Moore
15017,361,13/11/2024 15:19,245.57,Retail,Palmer-Butcher
18317,452,03/10/2024 21:25,245.55,Retail,"Campbell, Elliott and Peters"
10272,232,22/10/2024 13:40,245.55,Services,Taylor-Morgan
7564,159,23/09/2024 22:31,245.52,Retail,"Simpson, Ward and Brown"
12498,293,28/10/2024 07:25,245.49,Dining,Ball-Mitchell
6856,142,21/09/2024 19:49,245.49,Utilities,Price Group
7468,156,28/09/2024 07:30,245.49,Utilities,"Bradley, Sullivan and Reid"
2810,36,22/09/2024 13:39,245.48,Retail,Wheeler-Morgan
17673,435,19/10/2024 06:33,245.48,Utilities,"Gilbert, Webster and Shah"
9985,224,13/10/2024 09:57,245.46,Services,"Ward, Campbell and Houghton"
13605,323,16/10/2024 21:41,245.45,Transport,"Wilkinson, Schofield and Smith"
19912,499,01/11/2024 02:34,245.44,Transport,Jones and Sons
10624,242,04/11/2024 04:46,245.43,Services,Morris-Smith
13935,333,22/09/2024 01:02,245.41,Utilities,"Bradley, Lucas and Bailey"
12049,280,15/11/2024 00:46,245.4,Transport,Hughes-Morgan
13646,326,20/10/2024 03:22,245.4,Transport,Campbell-Foster
4712,83,22/09/2024 14:02,245.38,Dining,Swift LLC
10570,240,08/10/2024 07:44,245.38,Groceries,Owen-Jackson
15841,385,02/10/2024 04:10,245.37,Groceries,Davies LLC
12919,305,08/10/2024 12:28,245.37,Transport,Moss-Walters
15462,374,07/10/2024 11:48,245.35,Retail,Walker and Sons
14052,336,23/09/2024 14:13,245.35,Utilities,"Martin, Richards and Harvey"
10088,227,08/10/2024 00:01,245.33,Utilities,"Edwards, Jones and Ross"
2007,15,31/10/2024 23:38,245.3,Transport,"Sharp, Webb and Moss"
1626,5,29/09/2024 06:23,245.28,Services,"Phillips, Taylor and Robinson"
10217,230,19/09/2024 11:51,245.27,Retail,Smith LLC
18490,458,22/09/2024 10:03,245.27,Utilities,Kirk Group
12172,284,29/09/2024 15:19,245.26,Transport,Thompson-Harding
16478,402,21/09/2024 16:37,245.25,Retail,"Baxter, Adams and Brooks"
12521,294,28/09/2024 00:20,245.25,Services,Akhtar LLC
15322,370,16/10/2024 03:35,245.19,Services,Carr PLC
15898,388,26/09/2024 01:51,245.16,Groceries,Coleman-Wood
3727,58,27/10/2024 10:28,245.15,Groceries,"Baker, Tomlinson and Bailey"
6323,127,08/11/2024 06:23,245.14,Services,"Wilson, Hooper and Parker"
4343,74,09/10/2024 14:51,245.13,Dining,Wilson-McLean
18506,458,19/09/2024 00:32,245.11,Transport,Clements-Marshall
12372,290,26/10/2024 02:53,245.09,Retail,Hussain Ltd
4761,84,25/09/2024 02:09,245.08,Services,Dobson PLC
19778,495,13/11/2024 08:04,245.04,Utilities,Lowe Ltd
8385,183,24/10/2024 21:17,245.03,Utilities,Pratt LLC
15121,364,26/10/2024 03:33,245.02,Retail,"Vincent, Hill and Hammond"
13321,316,13/11/2024 23:20,245.02,Transport,Cooper and Sons
4325,73,12/10/2024 06:00,245.01,Utilities,Tyler-Norton
18430,457,29/10/2024 19:57,245.01,Utilities,"Brown, Jones and Kerr"
13884,332,19/09/2024 05:57,244.98,Groceries,Barlow Group
4155,70,28/10/2024 19:08,244.97,Transport,"Nash, Hopkins and Dixon"
10966,251,20/09/2024 09:40,244.97,Utilities,"Hughes, Turner and Harvey"
8704,191,25/09/2024 05:17,244.93,Groceries,"Doyle, Lane and Scott"
5795,113,04/10/2024 01:42,244.92,Dining,Smith PLC
10482,238,29/09/2024 16:09,244.91,Dining,Conway Inc
16830,412,18/10/2024 09:24,244.89,Groceries,McLean Inc
14062,336,01/10/2024 08:45,244.88,Dining,Gregory-Roberts
8334,181,09/11/2024 00:44,244.88,Services,Smith Group
13377,318,17/10/2024 06:21,244.86,Services,"Mistry, Kelly and Hussain"
8217,178,13/10/2024 09:09,244.86,Transport,Nolan-Davies
18258,451,24/09/2024 21:21,244.81,Transport,"White, Joyce and Higgins"
10971,251,15/10/2024 01:15,244.79,Groceries,Young Ltd
8352,181,07/10/2024 01:20,244.78,Dining,"Wilkinson, Holland and Jenkins"
15102,364,28/09/2024 19:38,244.78,Transport,Barrett and Sons
6874,142,15/11/2024 12:01,244.77,Dining,Jones Inc
5301,101,01/10/2024 05:37,244.77,Retail,Thomas Inc
5083,93,28/10/2024 15:13,244.75,Retail,Wilson Group
16288,397,14/10/2024 21:55,244.74,Utilities,Stanley LLC
15061,362,03/10/2024 19:58,244.73,Retail,Joyce-Davis
15443,373,28/10/2024 11:44,244.73,Transport,"Archer, Douglas and Hill"
18776,466,06/10/2024 03:46,244.71,Retail,Cook LLC
17849,440,21/10/2024 05:52,244.68,Dining,Rogers PLC
19920,499,17/10/2024 06:44,244.68,Dining,Carroll-Khan
4366,75,08/10/2024 18:45,244.63,Transport,Hunter Ltd
4566,80,17/10/2024 17:55,244.62,Utilities,Birch LLC
5015,91,23/10/2024 12:46,244.59,Retail,"Reeves, Price and Green"
5477,106,20/09/2024 08:34,244.59,Utilities,Martin-Richards
9343,207,15/11/2024 18:20,244.55,Groceries,Franklin Inc
10840,248,06/11/2024 02:32,244.55,Groceries,Wallace-Johnson
3899,64,13/11/2024 05:05,244.5,Utilities,Smith Inc
16676,408,21/09/2024 18:28,244.5,Utilities,Parker Group
17148,420,20/09/2024 22:12,244.5,Utilities,"Whitehead, Cooper and Dickinson"
17118,419,15/11/2024 03:48,244.49,Utilities,Reeves Group
7215,151,04/11/2024 03:10,244.48,Groceries,"Burke, Khan and Parkin"
9895,222,20/09/2024 04:29,244.48,Utilities,"Edwards, Burns and Jones"
5141,94,24/10/2024 18:43,244.45,Retail,Stokes-Roberts
14306,340,09/10/2024 05:51,244.45,Transport,Dixon-Marshall
6723,137,30/09/2024 10:06,244.42,Retail,"May, Campbell and Burrows"
9513,210,21/10/2024 10:18,244.42,Services,"Graham, Miah and Lewis"
19696,492,20/10/2024 13:47,244.42,Services,Morgan-Akhtar
12747,301,25/09/2024 04:27,244.39,Services,Allan Ltd
14392,344,30/09/2024 11:51,244.39,Utilities,"Kennedy, Rose and White"
2649,31,15/10/2024 04:58,244.38,Transport,Walters Inc
18342,453,15/10/2024 04:59,244.37,Dining,Brooks-West
6750,138,03/11/2024 13:53,244.37,Transport,"Thornton, Bishop and Walker"
16203,395,02/11/2024 22:24,244.36,Retail,Henderson-Thompson
12216,287,20/10/2024 12:49,244.35,Services,Blake-Quinn
6865,142,19/10/2024 15:40,244.32,Utilities,"White, Wheeler and Williams"
11837,274,25/10/2024 03:49,244.3,Dining,"Sanderson, Lawrence and Johnson"
13729,328,15/10/2024 21:47,244.3,Dining,"Yates, Ellis and Alexander"
18360,454,14/11/2024 23:14,244.28,Dining,"Atkinson, Hilton and Franklin"
3331,48,05/11/2024 05:59,244.27,Groceries,Khan Inc
13044,309,29/10/2024 13:05,244.26,Groceries,Howell-Smith
4861,87,28/10/2024 14:11,244.23,Utilities,Robinson-Davis
13794,330,10/11/2024 02:13,244.22,Dining,Smith-Nash
9185,203,10/11/2024 00:02,244.22,Services,"Fletcher, Wilson and Roberts"
10286,233,26/10/2024 21:03,244.2,Services,Banks-Leach
1556,3,02/10/2024 15:39,244.17,Retail,Watson Group
19577,489,23/09/2024 06:05,244.16,Groceries,"Miah, Whittaker and North"
8493,185,09/11/2024 09:27,244.15,Groceries,Wright Ltd
6487,131,11/10/2024 02:07,244.15,Utilities,Begum LLC
7118,149,23/09/2024 08:53,244.15,Utilities,Simmons Ltd
17198,421,06/11/2024 22:20,244.14,Retail,Nicholls and Sons
18152,448,27/10/2024 09:14,244.13,Groceries,Haynes-Haynes
17254,423,04/11/2024 02:34,244.13,Retail,"Stevens, Wheeler and King"
9839,221,05/10/2024 06:47,244.13,Services,Holt Ltd
12712,299,27/10/2024 18:54,244.13,Services,"Hartley, Smith and Simpson"
7890,168,24/09/2024 23:34,244.12,Groceries,Griffiths-Richardson
9359,207,01/11/2024 12:08,244.11,Retail,Fletcher PLC
5170,96,28/09/2024 06:06,244.1,Dining,McCarthy-Booth
17044,418,30/10/2024 02:35,244.08,Utilities,Parker-Godfrey
3070,42,16/09/2024 21:40,244.03,Groceries,Shah Inc
9633,214,01/11/2024 21:30,244.03,Retail,Jones-Dawson
3794,60,08/11/2024 21:36,244.02,Dining,"Dixon, Gallagher and Walsh"
3712,58,21/10/2024 16:34,244.01,Retail,Stevenson PLC
18467,457,23/09/2024 10:53,244.01,Services,Smith Ltd
9046,199,18/10/2024 02:44,243.98,Transport,Walker-Quinn
9066,200,21/09/2024 00:51,243.95,Groceries,"Lewis, Pearce and Holmes"
4419,76,21/09/2024 03:18,243.95,Retail,Walker-Phillips
16731,410,13/11/2024 07:25,243.95,Retail,"Pope, Kerr and Smith"
5520,107,12/10/2024 00:38,243.94,Groceries,Smith Inc
6830,141,03/11/2024 10:01,243.93,Services,"Phillips, Taylor and Marsh"
11046,253,09/11/2024 04:11,243.92,Utilities,Phillips and Sons
7136,149,24/09/2024 02:21,243.91,Dining,Glover-Martin
19137,476,28/10/2024 09:00,243.91,Services,Goddard-Pearson
8583,187,24/10/2024 08:43,243.89,Services,Ross-Brennan
12757,301,28/10/2024 02:30,243.89,Services,Carey-Barrett
17561,431,13/11/2024 02:25,243.87,Dining,"Howard, Baker and Gray"
9297,206,26/10/2024 22:50,243.87,Groceries,Jackson Inc
3550,53,29/10/2024 06:39,243.87,Retail,Glover Ltd
14404,344,30/09/2024 00:33,243.86,Groceries,Long-Harrison
16702,409,07/11/2024 00:30,243.86,Services,"Ryan, Manning and Khan"
8187,176,22/10/2024 23:21,243.81,Services,"Thomas, Iqbal and O'Brien"
1997,15,06/11/2024 16:48,243.79,Groceries,"Cox, Hanson and Smith"
15690,380,19/10/2024 04:14,243.78,Dining,"Newman, Hart and Day"
2541,29,31/10/2024 09:17,243.77,Groceries,"Bentley, Cooper and Hopkins"
19667,491,30/10/2024 20:41,243.75,Dining,Phillips PLC
2640,31,06/10/2024 19:58,243.73,Transport,Hunter PLC
11997,279,10/10/2024 21:54,243.73,Transport,Harris Group
5285,101,04/10/2024 02:38,243.72,Groceries,Reed and Sons
16693,409,26/10/2024 04:43,243.71,Dining,Garner Inc
2496,27,06/10/2024 14:29,243.71,Retail,"Barnes, Harris and O'Connor"
3835,61,02/11/2024 02:15,243.69,Groceries,Winter and Sons
6096,121,25/09/2024 19:42,243.69,Groceries,Evans and Sons
11782,273,10/10/2024 17:11,243.68,Groceries,"Hughes, Bond and Curtis"
7827,166,27/09/2024 09:04,243.68,Utilities,Jones and Sons
4734,83,21/10/2024 09:34,243.67,Retail,Sullivan-Smith
18348,453,02/10/2024 12:21,243.67,Utilities,Taylor PLC
8407,183,31/10/2024 15:03,243.66,Retail,Campbell-Bruce
18918,471,25/09/2024 23:02,243.65,Transport,Green-Hopkins
10713,244,30/10/2024 16:44,243.64,Transport,"Bishop, Cook and Wallis"
2590,30,09/10/2024 11:22,243.63,Groceries,Simpson-Kirk
16133,394,04/10/2024 15:36,243.62,Transport,"Ellis, Matthews and Gregory"
8348,181,27/10/2024 19:04,243.61,Dining,Barker-Phillips
3514,53,02/10/2024 07:32,243.6,Transport,Watson LLC
19598,490,11/10/2024 08:03,243.59,Dining,Jones-Fowler
2018,15,19/10/2024 19:00,243.56,Transport,Jackson-Hewitt
6263,126,21/10/2024 02:06,243.53,Retail,"Davies, Clark and Cooper"
5138,94,09/11/2024 19:58,243.51,Retail,Brookes Inc
19807,495,18/09/2024 05:26,243.51,Utilities,Knight LLC
13519,321,02/10/2024 15:56,243.49,Dining,Byrne-Jordan
3208,46,08/10/2024 00:29,243.45,Retail,Connor and Sons
4114,69,20/10/2024 01:19,243.45,Utilities,"Gibbons, Leach and Lloyd"
5014,91,13/10/2024 06:24,243.41,Services,Wilson Ltd
15172,367,19/10/2024 23:35,243.41,Transport,Atkinson-Martin
6697,136,03/10/2024 20:49,243.36,Services,Cross and Sons
5960,116,04/10/2024 01:09,243.34,Services,James Group
9230,204,01/10/2024 10:42,243.33,Retail,"Nicholls, Godfrey and Johnson"
6541,133,11/11/2024 17:51,243.32,Utilities,Fowler Inc
4213,71,06/11/2024 08:10,243.3,Transport,"Gardner, Walters and O'Sullivan"
16747,410,24/09/2024 08:49,243.27,Groceries,"Clayton, Ford and Davies"
9742,218,09/10/2024 15:13,243.26,Groceries,Morris-Atkins
2690,32,26/09/2024 09:51,243.26,Retail,"Bray, Jackson and Bennett"
14814,355,08/11/2024 06:20,243.25,Utilities,Fraser and Sons
13523,321,30/10/2024 17:26,243.24,Dining,Long Group
5996,118,03/10/2024 10:05,243.24,Utilities,Shah-Hardy
8598,188,15/10/2024 20:38,243.23,Dining,"Lewis, Bibi and Fletcher"
10108,228,13/11/2024 07:28,243.18,Utilities,Baker Ltd
11615,268,04/11/2024 16:19,243.15,Services,John-Thompson
10341,235,29/10/2024 08:57,243.13,Services,Parker LLC
17618,433,24/09/2024 21:41,243.13,Transport,Lee LLC
1475,1,12/10/2024 10:44,243.11,Retail,"Evans, Smith and Lewis"
19637,490,05/11/2024 19:14,243.1,Transport,Day Ltd
5886,114,20/10/2024 09:48,243.1,Utilities,Stevens-Gordon
19029,474,05/10/2024 07:59,243.09,Dining,Shah-Barrett
8978,198,12/10/2024 07:29,243.06,Dining,Robinson-Green
16879,413,13/10/2024 05:36,243.03,Groceries,Daly PLC
8151,176,17/10/2024 09:29,243.02,Groceries,Jones-Lowe
14560,349,24/10/2024 00:39,242.96,Dining,Ali-Hussain
14472,346,07/11/2024 20:22,242.95,Transport,Russell PLC
17450,427,11/11/2024 16:07,242.94,Utilities,"Hutchinson, Harrison and Simpson"
6594,134,11/11/2024 10:29,242.93,Retail,Price-Robson
1831,11,13/11/2024 20:27,242.92,Groceries,Gray PLC
10326,234,10/10/2024 07:25,242.92,Groceries,Edwards Ltd
1470,1,11/10/2024 06:50,242.91,Groceries,Cross Ltd
10128,229,10/10/2024 07:36,242.91,Services,Parker Group
10198,230,03/10/2024 05:12,242.91,Transport,Cunningham-Smith
13960,333,11/11/2024 09:02,242.9,Dining,"Law, Gibson and Harrison"
3295,48,25/10/2024 00:28,242.9,Services,"Davis, Wallace and Briggs"
14093,336,28/09/2024 12:54,242.88,Dining,"Khan, Bentley and Brown"
6324,128,17/09/2024 12:47,242.87,Groceries,Evans-Hill
8633,188,28/10/2024 15:32,242.86,Groceries,"Griffiths, Khan and Begum"
11697,271,05/11/2024 00:25,242.85,Dining,"Preston, Walton and Thomas"
16564,405,02/11/2024 05:18,242.85,Dining,"Hurst, Mitchell and Tucker"
8213,177,07/10/2024 14:06,242.85,Utilities,Taylor-Nash
9274,205,21/09/2024 08:11,242.81,Dining,King-Hunt
10541,239,02/10/2024 13:29,242.81,Services,May and Sons
11998,279,16/10/2024 06:18,242.8,Dining,Collins Ltd
4611,81,25/10/2024 04:36,242.77,Dining,"Patel, Jones and Goodwin"
18628,462,23/10/2024 07:39,242.77,Retail,Douglas-Stevens
13184,313,02/11/2024 18:07,242.77,Services,Hardy-Brown
18367,455,19/09/2024 11:14,242.74,Services,Dyer LLC
17555,431,02/10/2024 17:15,242.74,Transport,"Woods, Murphy and Burrows"
5829,113,22/09/2024 02:21,242.73,Dining,Saunders-Butler
9375,207,02/10/2024 15:06,242.72,Groceries,"Holland, Marshall and Smith"
10922,250,10/10/2024 09:59,242.72,Utilities,Morgan Group
14272,340,05/10/2024 11:42,242.71,Utilities,Stephenson-Powell
12475,293,31/10/2024 02:05,242.69,Services,Robinson-Patel
15851,386,26/10/2024 06:55,242.68,Dining,Gray-Rose
13182,313,19/10/2024 13:03,242.67,Retail,"Davies, Grant and Bird"
13530,321,01/11/2024 02:43,242.65,Utilities,Green Ltd
12901,305,29/10/2024 08:45,242.64,Utilities,"Dean, Thorpe and Ellis"
8261,179,07/10/2024 20:51,242.61,Utilities,"Burrows, Jenkins and Roberts"
11717,271,21/10/2024 13:50,242.61,Utilities,"Quinn, Kirby and Russell"
13102,311,04/11/2024 11:53,242.6,Transport,Barry LLC
10547,239,07/10/2024 13:37,242.59,Transport,Davies-Lord
4828,86,23/10/2024 02:48,242.58,Dining,Williams Ltd
7367,154,07/10/2024 03:51,242.58,Dining,"Brown, Lee and Newton"
16774,411,20/09/2024 03:19,242.58,Dining,Stevens LLC
11413,263,07/10/2024 00:28,242.57,Dining,Cooper and Sons
3457,51,23/09/2024 07:17,242.56,Dining,Thompson Inc
10846,248,19/10/2024 04:34,242.56,Services,Harris-Potter
16355,399,25/10/2024 12:24,242.56,Services,"Johnson, Price and Harrison"
16097,393,01/11/2024 22:46,242.55,Groceries,"Smith, Gough and Randall"
17363,426,01/11/2024 11:47,242.55,Groceries,Cook and Sons
1963,13,09/10/2024 22:29,242.55,Services,"Howard, Hewitt and Walsh"
7125,149,17/09/2024 14:19,242.55,Transport,"Browne, Lambert and Allen"
4669,82,21/09/2024 07:36,242.55,Utilities,Wilson-Ahmed
12055,281,01/10/2024 09:06,242.54,Transport,Bishop LLC
12671,298,29/09/2024 02:45,242.53,Retail,"Parker, Summers and Hammond"
19274,481,05/11/2024 21:17,242.53,Retail,"Edwards, Wright and Walker"
3952,65,22/10/2024 03:37,242.51,Retail,Sanders LLC
14937,358,14/11/2024 08:51,242.51,Retail,"Tucker, Elliott and Haynes"
11532,266,25/09/2024 15:07,242.5,Dining,Brady-Smith
5631,109,27/10/2024 14:43,242.49,Dining,Bates-Collins
18585,461,06/10/2024 19:50,242.48,Dining,Turner and Sons
9100,201,27/10/2024 13:38,242.48,Retail,Thomson Inc
16868,413,29/09/2024 23:02,242.47,Utilities,Wallace-Moore
10328,234,20/10/2024 15:37,242.46,Utilities,Pearson PLC
12603,296,09/10/2024 16:14,242.44,Transport,"Taylor, Clarke and Armstrong"
6577,133,03/11/2024 04:35,242.43,Groceries,Winter-Williams
2627,31,27/10/2024 14:51,242.43,Transport,"Thompson, Whitehead and Gray"
7575,159,05/11/2024 03:14,242.42,Utilities,Stephenson Group
15792,384,17/10/2024 04:49,242.4,Groceries,"Hall, Anderson and Gilbert"
1510,2,18/09/2024 07:23,242.4,Retail,Bowen Inc
15770,383,09/11/2024 14:06,242.36,Services,"Simmons, Browne and Connor"
6159,123,27/09/2024 18:56,242.34,Transport,"Law, Law and Rowe"
13112,311,08/10/2024 06:54,242.33,Transport,"Brown, Webb and Smith"
18910,471,15/11/2024 02:27,242.33,Transport,Morgan-May
1871,11,21/09/2024 20:52,242.26,Services,Patel PLC
1829,10,05/10/2024 07:17,242.21,Transport,"King, Cunningham and Ward"
5314,102,10/11/2024 21:25,242.2,Dining,Davis PLC
9245,204,14/10/2024 22:23,242.2,Retail,Hicks PLC
13950,333,07/10/2024 17:36,242.19,Retail,Tucker-Oliver
13999,334,27/10/2024 01:16,242.17,Dining,"Woods, Thompson and Hamilton"
19135,476,14/11/2024 11:37,242.15,Transport,Stokes PLC
14050,336,09/10/2024 20:40,242.13,Services,Smith Inc
19781,495,12/10/2024 08:30,242.12,Retail,Harvey-Parker
13176,313,24/09/2024 19:26,242.12,Services,Owens-Tomlinson
2241,20,26/10/2024 22:36,242.11,Services,"Powell, Robinson and Kirby"
2345,23,03/11/2024 13:07,242.1,Retail,"Morris, Allan and Webb"
5919,116,11/11/2024 08:15,242.09,Utilities,Marsh-Atkinson
18591,461,16/10/2024 16:39,242.06,Dining,Robinson PLC
10993,252,08/11/2024 02:06,242.03,Groceries,"Hanson, Stevenson and Wood"
14476,346,17/10/2024 01:33,242.03,Retail,Jones-Lowe
1806,10,25/10/2024 11:02,241.98,Services,"Wilson, Price and Roberts"
13139,311,17/09/2024 15:03,241.97,Groceries,"Nixon, Griffiths and Williams"
7176,150,28/09/2024 12:34,241.96,Retail,Rose and Sons
10950,251,07/11/2024 11:56,241.96,Retail,"Gallagher, Webster and Hardy"
17523,430,06/11/2024 13:04,241.93,Dining,Harrison Group
17007,417,15/11/2024 05:18,241.92,Utilities,"Warren, Green and Marshall"
14924,358,15/11/2024 16:33,241.91,Dining,"Webster, Tucker and Chadwick"
9443,209,09/11/2024 03:04,241.89,Transport,Kirk Ltd
13140,311,27/10/2024 03:48,241.88,Utilities,French-O'Neill
2363,24,25/10/2024 16:10,241.87,Dining,"Smith, Smith and Hodgson"
3334,48,04/11/2024 11:36,241.86,Services,Kemp-Young
11767,273,22/10/2024 11:30,241.85,Dining,Moore Group
7709,163,12/11/2024 10:27,241.82,Groceries,Blake-Cooper
15374,372,26/10/2024 23:32,241.81,Utilities,"Bishop, Ahmed and James"
